accountage,monthlycharges,totalcharges,subscriptiontype,paymentmethod,paperlessbilling,contenttype,multideviceaccess,deviceregistered,viewinghoursperweek,averageviewingduration,contentdownloadspermonth,genrepreference,userrating,supportticketspermonth,gender,watchlistsize,parentalcontrol,subtitlesenabled,churn
54,13.53286971,730.7749645,Standard,Mailed check,No,Movies,No,Computer,21.13863935,24.85458443,7,Drama,4.935644328,0,Female,23,Yes,Yes,1
97,11.27807884,1093.973648,Standard,Bank transfer,Yes,Both,No,TV,19.7216323,10.268546,10,Action,4.399493314,6,Male,7,No,No,0
56,7.174580953,401.7765334,Premium,Electronic check,Yes,Both,Yes,TV,21.78789815,86.63923791,11,Comedy,1.818581855,9,Male,11,No,Yes,0
71,15.29525806,1085.963323,Premium,Mailed check,No,Both,No,Tablet,28.38994335,115.7102504,37,Drama,3.301823756,5,Female,20,Yes,No,0
107,14.21809549,1521.336217,Basic,Bank transfer,Yes,Both,No,Mobile,13.76221485,135.4148065,43,Sci-Fi,2.010523834,6,Female,16,Yes,Yes,0
69,17.27930162,1192.271812,Standard,Electronic check,Yes,TV Shows,Yes,Computer,25.30501839,21.14100349,40,Fantasy,1.79526864,6,Male,16,Yes,Yes,1
20,17.27085461,345.4170923,Premium,Mailed check,No,Both,Yes,Tablet,5.740838676,80.53684168,36,Action,1.297790943,4,Female,19,No,Yes,0
73,18.12214287,1322.916429,Standard,Bank transfer,No,TV Shows,Yes,Computer,37.68422276,168.7900539,20,Sci-Fi,4.664463652,5,Male,6,Yes,No,0
96,14.43386391,1385.650935,Standard,Bank transfer,No,Both,No,Mobile,4.892269192,145.4976567,45,Action,1.642424721,2,Male,24,Yes,Yes,0
86,6.49256746,558.3608016,Standard,Mailed check,No,Both,No,Mobile,25.46981314,96.75104197,27,Sci-Fi,3.090962389,3,Male,23,No,Yes,0
68,13.76050639,935.7144346,Premium,Mailed check,No,TV Shows,No,Tablet,26.09846259,72.67710466,15,Fantasy,4.896673078,2,Female,3,No,Yes,0
38,17.14023492,651.3289269,Premium,Mailed check,No,TV Shows,No,TV,14.19687352,98.58221917,17,Sci-Fi,2.037408204,7,Male,24,No,Yes,1
20,19.15246522,383.0493044,Standard,Mailed check,Yes,Movies,Yes,TV,32.45313331,141.2664696,9,Drama,2.267274936,5,Female,12,Yes,No,0
35,10.66408338,373.2429182,Standard,Bank transfer,Yes,TV Shows,No,Mobile,35.93372944,30.87414283,47,Drama,4.339286866,1,Female,24,No,No,0
100,17.512284,1751.2284,Standard,Mailed check,No,Movies,Yes,TV,15.17307197,148.0194942,37,Action,4.628010927,0,Female,7,Yes,Yes,0
41,19.07197253,781.9508737,Basic,Credit card,Yes,Both,No,Tablet,24.75662854,167.0148671,7,Comedy,4.054780779,7,Male,19,No,No,0
13,19.45581105,252.9255437,Standard,Mailed check,No,TV Shows,No,Tablet,26.83686412,42.64494021,10,Drama,3.588530364,4,Female,8,Yes,No,1
25,8.92122525,223.0306312,Basic,Mailed check,No,Movies,No,Computer,24.71465803,13.66447667,30,Action,1.41340931,5,Female,9,Yes,No,0
39,11.86908727,462.8944034,Premium,Credit card,No,TV Shows,No,TV,24.9510622,129.1953837,7,Sci-Fi,1.821397916,2,Female,10,Yes,No,0
108,5.169308807,558.2853512,Basic,Bank transfer,Yes,TV Shows,Yes,Computer,3.367096925,119.0088855,8,Drama,1.835448645,8,Male,9,No,No,0
60,9.515462648,570.9277589,Basic,Electronic check,No,Both,Yes,TV,1.749364964,17.67770866,17,Drama,4.910342484,1,Male,11,Yes,No,1
55,6.978358032,383.8096917,Basic,Electronic check,Yes,Both,Yes,TV,5.588473033,17.11768498,21,Drama,3.045439054,0,Male,5,No,Yes,1
78,8.07659865,629.9746947,Standard,Mailed check,Yes,TV Shows,No,Computer,15.26414127,13.85056361,3,Sci-Fi,2.35384278,0,Male,16,No,No,0
71,12.57973874,893.1614504,Premium,Mailed check,Yes,TV Shows,No,TV,33.44117268,91.19352498,10,Fantasy,2.962579503,8,Female,20,No,No,0
52,9.993050369,519.6386192,Standard,Electronic check,No,Both,Yes,TV,3.337120498,155.0131484,36,Drama,4.263691416,4,Female,19,No,No,0
13,18.02379107,234.3092839,Basic,Credit card,No,Movies,No,TV,36.93537542,110.3517629,19,Sci-Fi,4.286490751,0,Female,9,No,No,1
79,18.47693515,1459.677877,Premium,Bank transfer,No,TV Shows,No,Mobile,3.68181236,145.5309872,39,Drama,3.455097617,6,Male,8,Yes,No,0
11,15.77120152,173.4832167,Standard,Bank transfer,Yes,Movies,Yes,Computer,25.44628198,100.446546,4,Fantasy,4.528737017,8,Female,16,Yes,Yes,0
69,10.32862936,712.6754255,Basic,Credit card,Yes,Movies,No,Mobile,4.523533199,158.111966,15,Drama,4.131737422,0,Female,0,No,No,0
57,19.31016828,1100.679592,Premium,Electronic check,No,Both,Yes,Tablet,36.89068596,53.29798578,8,Fantasy,2.020658641,2,Female,16,Yes,Yes,0
66,5.445905839,359.4297854,Basic,Credit card,No,Both,No,TV,9.50924506,40.81166884,35,Drama,2.417712485,3,Male,4,No,Yes,0
60,18.14786818,1088.872091,Premium,Mailed check,No,TV Shows,No,TV,23.34130194,45.48832296,29,Fantasy,1.614831119,6,Male,12,No,Yes,0
29,17.57233332,509.5976663,Standard,Mailed check,No,TV Shows,Yes,Tablet,14.10362598,78.80137791,33,Comedy,1.16875921,0,Male,22,Yes,Yes,0
36,9.350237311,336.6085432,Basic,Mailed check,No,Movies,No,TV,21.74697258,98.78816409,21,Comedy,4.401027414,3,Male,5,No,No,1
115,13.83875333,1591.456633,Premium,Credit card,No,Both,No,Mobile,13.11656061,15.45576727,41,Action,3.885514536,7,Female,20,No,Yes,0
65,8.32854586,541.3554809,Standard,Electronic check,No,Both,No,TV,6.037193383,55.19428254,12,Comedy,3.310466591,0,Female,16,No,No,0
97,17.37268121,1685.150078,Basic,Mailed check,No,Movies,No,TV,19.59661701,178.215651,24,Fantasy,1.398089591,9,Male,19,No,No,0
75,15.22614842,1141.961132,Premium,Mailed check,Yes,Both,Yes,TV,4.812276808,165.1864676,21,Comedy,4.514340091,9,Male,7,Yes,Yes,1
64,9.371577596,599.7809662,Premium,Electronic check,No,Both,Yes,Computer,9.350273569,70.84226164,37,Sci-Fi,2.523634087,6,Male,20,No,Yes,0
7,18.21668954,127.5168268,Basic,Electronic check,Yes,TV Shows,No,Mobile,2.985264403,157.5269591,3,Action,3.167191671,1,Male,23,Yes,Yes,1
88,13.25557118,1166.490264,Premium,Electronic check,Yes,TV Shows,No,Computer,32.74593993,89.23604566,7,Action,1.542202549,3,Male,23,No,No,0
43,5.370047245,230.9120316,Basic,Electronic check,No,Movies,Yes,Tablet,10.11707205,135.9141146,47,Fantasy,2.752466465,8,Female,21,Yes,No,0
39,8.097893858,315.8178605,Premium,Credit card,Yes,Movies,No,Tablet,30.59280717,100.1994223,37,Fantasy,4.516390903,9,Female,15,No,No,0
10,9.601389343,96.01389343,Premium,Electronic check,No,Movies,No,Mobile,33.33926187,127.4685127,37,Fantasy,1.768671631,7,Female,18,No,Yes,0
99,14.56438171,1441.873789,Standard,Mailed check,Yes,TV Shows,No,Tablet,16.05947738,146.1085163,19,Sci-Fi,1.799352812,4,Male,15,No,Yes,0
25,8.380674289,209.5168572,Standard,Credit card,No,Movies,No,Computer,31.65122278,6.629166048,13,Fantasy,2.354267131,0,Female,8,Yes,Yes,1
2,12.18541704,24.37083407,Basic,Electronic check,No,TV Shows,Yes,TV,26.42139335,160.4803937,2,Comedy,3.5609693,1,Female,18,No,Yes,0
21,11.07559219,232.5874359,Standard,Bank transfer,No,Movies,Yes,Tablet,3.8497858,85.84270954,22,Comedy,2.823478972,5,Male,22,Yes,Yes,1
42,5.932978431,249.1850941,Standard,Credit card,No,Both,Yes,Mobile,14.38852161,162.2065698,33,Fantasy,2.475425299,7,Male,11,No,Yes,0
75,14.31731883,1073.798913,Premium,Electronic check,No,Movies,No,Tablet,27.17034012,36.6923463,34,Comedy,4.31614405,5,Male,3,Yes,No,0
23,7.762367951,178.5344629,Basic,Electronic check,No,Both,Yes,Tablet,34.72998671,21.64865839,6,Action,2.111196849,7,Female,1,No,Yes,1
101,19.49025301,1968.515554,Premium,Electronic check,Yes,Both,No,Mobile,29.82933547,66.26968431,28,Sci-Fi,4.121889159,7,Female,1,No,No,0
33,6.078512277,200.5909051,Standard,Electronic check,No,Both,No,Mobile,8.75471882,7.935795413,9,Drama,2.34642779,3,Female,21,Yes,Yes,1
71,8.890522785,631.2271177,Standard,Bank transfer,Yes,TV Shows,Yes,Mobile,28.69116489,112.3650398,16,Fantasy,4.669196462,1,Female,2,Yes,Yes,0
14,11.33133016,158.6386223,Basic,Bank transfer,Yes,TV Shows,No,Computer,35.98434073,15.75821702,28,Action,1.246215712,1,Male,11,No,No,0
53,19.09496892,1012.033353,Basic,Electronic check,No,Movies,No,Tablet,21.75747654,131.2742702,47,Sci-Fi,2.586498421,2,Male,21,No,Yes,0
59,10.3783374,612.3219069,Premium,Mailed check,No,Both,Yes,Mobile,20.41579194,54.78711821,18,Fantasy,2.139823965,1,Female,0,Yes,No,1
101,12.45516601,1257.971767,Premium,Mailed check,Yes,Movies,No,Computer,8.646296956,178.3315121,23,Drama,1.594224739,7,Male,3,No,No,0
47,15.52631456,729.7367841,Basic,Electronic check,No,Movies,Yes,Mobile,20.47410268,14.91179214,1,Sci-Fi,4.795400571,3,Male,15,Yes,Yes,0
24,18.21104172,437.0650013,Basic,Mailed check,No,Both,No,Mobile,15.94679072,87.27472301,36,Fantasy,4.294367036,2,Female,12,No,No,1
78,13.10819907,1022.439527,Premium,Mailed check,Yes,Movies,No,Mobile,6.461891912,140.7166439,28,Action,3.798298256,3,Female,18,No,Yes,0
119,15.67742288,1865.613323,Premium,Electronic check,No,TV Shows,Yes,Computer,35.59720371,116.3281308,20,Action,3.895181691,8,Female,1,Yes,Yes,1
66,7.353029537,485.2999494,Basic,Electronic check,No,TV Shows,No,TV,9.448435698,48.98586746,1,Drama,3.113473896,9,Male,15,Yes,No,0
72,10.06062654,724.3651108,Standard,Electronic check,No,Both,Yes,Mobile,2.652887651,131.1767039,28,Comedy,3.122221633,1,Male,22,No,Yes,0
12,11.99219674,143.9063609,Basic,Bank transfer,No,Movies,Yes,Mobile,11.54038354,154.1095521,29,Action,4.124837876,8,Female,12,No,Yes,0
115,16.82007209,1934.30829,Premium,Mailed check,No,TV Shows,No,TV,20.76744419,25.79712934,18,Sci-Fi,3.017061916,1,Male,23,Yes,Yes,0
45,16.17539021,727.8925595,Basic,Bank transfer,No,Both,Yes,TV,28.47930632,35.90228328,40,Drama,4.164122772,6,Female,21,Yes,No,1
76,17.37883586,1320.791525,Basic,Electronic check,Yes,Both,Yes,Mobile,2.068077221,48.09061687,44,Sci-Fi,3.033074291,3,Male,8,No,No,1
91,9.316337505,847.7867129,Premium,Credit card,Yes,Movies,Yes,Tablet,18.44851784,40.23686129,39,Comedy,1.26730697,7,Male,15,Yes,No,0
11,6.84263672,75.26900392,Premium,Bank transfer,No,TV Shows,No,Computer,8.647457067,72.55499364,2,Sci-Fi,1.501769235,2,Male,16,No,Yes,0
90,11.70160469,1053.144423,Basic,Electronic check,Yes,TV Shows,Yes,Tablet,32.99868082,45.742465,16,Sci-Fi,1.049476706,6,Female,1,No,Yes,0
65,17.61355009,1144.880756,Basic,Mailed check,No,Both,Yes,Mobile,12.59018751,91.65625935,20,Action,2.919240013,1,Female,3,No,Yes,0
74,5.437874241,402.4026938,Basic,Mailed check,No,Movies,No,TV,12.58850577,170.388767,44,Sci-Fi,2.862462517,9,Female,9,Yes,No,0
42,19.14581113,804.1240675,Premium,Bank transfer,Yes,Both,Yes,Computer,14.6067745,54.19042261,45,Sci-Fi,3.225701848,5,Male,23,Yes,Yes,1
93,14.33512966,1333.167058,Basic,Mailed check,No,Movies,Yes,TV,31.22023682,68.7108931,28,Comedy,3.232782494,8,Male,7,Yes,Yes,0
98,10.70779242,1049.363657,Standard,Mailed check,No,Movies,Yes,TV,12.54019124,12.39390985,16,Sci-Fi,1.409642231,0,Female,9,Yes,No,0
100,5.408722671,540.8722671,Basic,Electronic check,Yes,Movies,No,Tablet,34.61269672,89.90288773,22,Action,3.793582433,7,Female,13,No,No,0
34,8.672435072,294.8627925,Premium,Credit card,Yes,Both,Yes,Tablet,9.027515488,132.4686722,24,Comedy,4.600287295,5,Male,8,No,No,0
112,11.23160081,1257.939291,Basic,Bank transfer,No,Movies,Yes,Computer,20.08610568,161.513475,16,Sci-Fi,2.987523127,8,Male,14,Yes,Yes,0
103,18.24191951,1878.91771,Premium,Bank transfer,No,TV Shows,Yes,Mobile,13.89408473,29.68677892,6,Comedy,4.697009437,0,Male,21,No,Yes,1
53,11.92706551,632.134472,Basic,Electronic check,Yes,TV Shows,Yes,TV,20.02879208,54.6836845,26,Action,3.378639077,0,Male,13,Yes,Yes,0
15,9.836138542,147.5420781,Basic,Credit card,No,Movies,Yes,TV,38.54692556,120.6786441,21,Action,4.797890173,8,Female,0,No,Yes,1
49,17.00617428,833.3025396,Standard,Mailed check,No,TV Shows,Yes,Tablet,33.95273429,139.272253,2,Action,2.920422723,6,Male,21,No,Yes,0
99,14.78552573,1463.767047,Standard,Electronic check,Yes,Both,Yes,TV,4.473533819,150.2856561,33,Fantasy,2.313169629,1,Female,14,Yes,No,1
41,18.67970868,765.8680559,Premium,Bank transfer,No,Both,No,Tablet,36.5262326,163.8901621,45,Fantasy,4.766883492,6,Female,20,No,No,0
115,14.00499203,1610.574083,Premium,Electronic check,No,TV Shows,Yes,Tablet,10.01995175,79.05429471,12,Drama,1.140045518,7,Male,1,No,Yes,0
72,15.75661382,1134.476195,Premium,Electronic check,No,Movies,No,Tablet,10.2851713,83.91475404,12,Comedy,3.128829361,8,Male,20,No,Yes,0
42,5.56991214,233.9363099,Standard,Credit card,No,TV Shows,No,Mobile,1.956568953,80.095238,34,Comedy,3.190944488,5,Male,16,No,Yes,0
31,8.731017753,270.6615503,Basic,Mailed check,Yes,TV Shows,No,Mobile,34.3785578,167.892827,20,Drama,3.550408806,1,Female,17,Yes,No,0
79,5.62814407,444.6233815,Premium,Bank transfer,No,TV Shows,Yes,Mobile,5.962994278,100.7975379,21,Comedy,3.529302306,3,Female,7,No,Yes,0
100,7.208533962,720.8533962,Basic,Mailed check,Yes,TV Shows,Yes,TV,31.44120289,124.0085438,42,Action,2.158514019,0,Female,8,No,No,0
45,5.198572789,233.9357755,Standard,Bank transfer,No,Movies,No,Mobile,5.666487185,52.27174236,12,Drama,4.755519436,5,Female,16,Yes,No,0
22,16.80351572,369.6773458,Premium,Mailed check,Yes,Movies,Yes,Computer,17.73013843,26.25720251,48,Action,2.862252912,8,Male,15,Yes,Yes,0
102,8.702499511,887.6549501,Basic,Electronic check,No,Both,Yes,Computer,24.70173953,22.29694601,44,Drama,2.658186089,5,Female,4,Yes,No,0
114,14.11026869,1608.57063,Standard,Bank transfer,No,Both,No,Tablet,27.33390091,132.4223186,9,Fantasy,2.46376302,7,Female,19,Yes,Yes,0
54,11.15807029,602.5357956,Standard,Credit card,No,Both,Yes,Tablet,30.23967074,19.98745498,36,Sci-Fi,1.00725457,8,Male,23,No,Yes,0
76,13.3930416,1017.871162,Premium,Electronic check,Yes,TV Shows,Yes,TV,15.72225733,107.018133,47,Sci-Fi,4.168805609,5,Male,6,No,Yes,0
90,6.837790033,615.401103,Basic,Credit card,No,Both,Yes,TV,18.30601551,153.7918071,32,Action,2.149914116,4,Male,0,No,Yes,0
99,10.502093,1039.707207,Standard,Credit card,No,Both,Yes,TV,29.6768468,48.78206605,31,Action,2.214559206,3,Male,22,Yes,Yes,0
35,18.6844263,653.9549205,Premium,Mailed check,No,Movies,Yes,Mobile,14.55337755,57.67728822,17,Action,3.556526944,1,Female,1,Yes,Yes,0
81,11.02060665,892.6691388,Basic,Electronic check,No,TV Shows,No,Mobile,23.7345444,101.0757011,40,Drama,4.355390855,9,Female,3,Yes,Yes,0
38,13.55440321,515.067322,Standard,Mailed check,No,TV Shows,No,Tablet,3.891475311,65.66457617,23,Comedy,3.18926661,6,Male,18,Yes,Yes,0
70,11.41871459,799.3100213,Standard,Mailed check,Yes,Both,No,Computer,24.57907592,169.3789708,25,Sci-Fi,3.647762648,1,Female,23,Yes,No,0
19,9.356096593,177.7658353,Basic,Mailed check,No,TV Shows,No,TV,1.877989879,12.11818529,2,Fantasy,3.477409831,4,Female,9,No,No,1
101,7.293634922,736.6571272,Premium,Bank transfer,Yes,TV Shows,Yes,TV,17.28317849,20.95462851,38,Drama,3.269484011,2,Female,24,Yes,No,0
64,13.96636992,893.8476752,Standard,Bank transfer,Yes,Both,No,Tablet,29.95082468,8.156288392,29,Action,4.524965348,2,Female,7,Yes,Yes,1
73,9.504175041,693.804778,Standard,Electronic check,Yes,Both,No,TV,6.814500409,89.94624641,6,Sci-Fi,2.640955485,9,Male,10,Yes,No,0
43,12.78098766,549.5824692,Basic,Electronic check,No,TV Shows,No,Computer,32.89947421,153.1070143,0,Sci-Fi,2.422897218,3,Female,24,Yes,No,1
96,7.042795534,676.1083713,Standard,Electronic check,No,Both,No,TV,4.122578299,176.8171344,24,Drama,1.218211969,2,Female,8,Yes,No,0
116,5.993349976,695.2285972,Premium,Electronic check,Yes,TV Shows,Yes,Computer,1.19844989,155.6177746,17,Fantasy,4.124176606,8,Female,5,No,No,0
35,17.6737702,618.5819569,Standard,Mailed check,Yes,Movies,Yes,Tablet,26.42102584,21.50285139,0,Fantasy,4.60021188,3,Male,13,No,Yes,1
47,11.21005388,526.8725325,Premium,Bank transfer,Yes,TV Shows,No,TV,8.548294794,87.52909778,31,Drama,2.518721574,4,Female,21,No,No,0
71,14.35150039,1018.956528,Premium,Mailed check,Yes,Both,Yes,Computer,35.83438676,118.1259353,30,Comedy,1.834662366,3,Female,23,Yes,Yes,0
119,9.970991209,1186.547954,Premium,Electronic check,No,TV Shows,Yes,Computer,5.726210597,148.3334595,49,Fantasy,1.061937118,9,Female,12,No,Yes,0
105,10.02058998,1052.161948,Standard,Mailed check,Yes,Both,No,Computer,35.97237438,97.69447971,46,Comedy,1.562930097,5,Male,22,Yes,No,0
40,12.88050881,515.2203524,Premium,Credit card,Yes,Both,No,Mobile,35.73004539,96.73421515,30,Sci-Fi,1.296875474,6,Male,13,No,Yes,0
18,13.70132104,246.6237787,Standard,Electronic check,No,TV Shows,No,Mobile,34.37626981,66.25593126,25,Sci-Fi,3.238123312,0,Male,7,No,Yes,0
39,6.389760727,249.2006684,Premium,Mailed check,Yes,Both,Yes,TV,25.88605668,56.75668697,38,Drama,1.128991818,0,Male,4,Yes,Yes,0
102,7.690569541,784.4380931,Basic,Credit card,Yes,Movies,Yes,TV,31.84856228,134.8672061,39,Comedy,3.51897707,0,Female,5,Yes,Yes,0
73,6.237142428,455.3113973,Standard,Credit card,Yes,TV Shows,Yes,Tablet,16.50119422,64.56842391,11,Comedy,2.302448938,5,Female,3,No,No,0
12,18.50490508,222.058861,Premium,Mailed check,Yes,Both,Yes,Tablet,28.71753444,66.90150351,45,Action,1.478934542,7,Male,22,Yes,Yes,0
60,11.2876617,677.259702,Basic,Mailed check,No,Movies,No,Mobile,22.24816064,41.59818982,26,Comedy,4.419387547,6,Female,19,No,No,0
88,6.537879883,575.3334297,Premium,Bank transfer,No,TV Shows,No,Mobile,12.2416692,72.26836392,14,Action,1.755059132,1,Female,15,No,Yes,0
119,10.31967891,1228.04179,Standard,Bank transfer,No,TV Shows,Yes,Mobile,33.86830994,90.94142156,17,Fantasy,2.070136711,6,Female,11,No,No,0
7,8.016247497,56.11373248,Basic,Electronic check,Yes,Movies,No,TV,7.376452833,8.22881137,28,Drama,1.179244136,2,Female,20,Yes,Yes,0
19,6.044792043,114.8510488,Basic,Electronic check,Yes,Both,Yes,TV,26.89948872,77.65315398,47,Drama,2.667730474,8,Female,1,Yes,Yes,1
23,8.820609425,202.8740168,Premium,Credit card,No,Movies,Yes,Tablet,4.593396789,146.2964281,27,Comedy,4.435978506,8,Male,10,Yes,Yes,0
70,6.592619904,461.4833933,Basic,Credit card,Yes,TV Shows,Yes,TV,18.73966124,117.6872834,6,Fantasy,3.240092042,3,Male,22,Yes,Yes,0
56,18.64720155,1044.243287,Standard,Credit card,No,Both,Yes,Tablet,16.74220257,28.37516901,5,Drama,4.239105252,7,Male,17,No,No,0
41,14.52478567,595.5162126,Standard,Credit card,No,TV Shows,Yes,Computer,13.43406304,20.10201354,15,Action,4.757863152,9,Female,22,No,Yes,1
75,18.90383895,1417.787922,Premium,Mailed check,No,Both,Yes,TV,27.91464219,109.2726452,18,Drama,4.112022346,3,Female,4,Yes,Yes,0
1,19.37765247,19.37765247,Standard,Mailed check,Yes,Movies,Yes,TV,12.91901334,90.95031625,13,Comedy,2.968975696,5,Female,21,Yes,No,1
33,6.464984842,213.3444998,Premium,Credit card,No,Both,No,Mobile,29.95058553,18.75281267,9,Fantasy,2.864189266,6,Male,24,No,No,0
113,18.6306243,2105.260545,Standard,Mailed check,No,Both,No,Computer,3.22432747,137.9575589,4,Action,1.112522202,0,Male,10,Yes,Yes,0
56,16.60848793,930.0753238,Standard,Bank transfer,No,Both,Yes,Computer,21.27902797,108.1898181,16,Comedy,1.792529273,5,Male,17,Yes,No,0
40,6.486065018,259.4426007,Basic,Electronic check,No,Both,Yes,TV,10.44235453,64.78994418,14,Fantasy,3.19417497,7,Female,19,Yes,Yes,0
41,6.818344674,279.5521317,Premium,Electronic check,No,Both,Yes,Computer,28.51630796,106.7638477,3,Comedy,2.512190871,0,Male,0,Yes,No,0
77,8.571153829,659.9788448,Basic,Bank transfer,No,Movies,Yes,TV,34.95193365,134.5948215,32,Fantasy,3.620854618,1,Female,11,No,Yes,0
106,18.68976763,1981.115369,Standard,Electronic check,No,Both,No,Computer,38.33134536,52.39619549,25,Fantasy,3.513181242,0,Female,20,Yes,Yes,0
114,9.123259791,1040.051616,Premium,Credit card,No,Movies,No,TV,2.261093052,65.03581397,48,Drama,2.893273484,6,Male,6,No,Yes,0
40,9.934168582,397.3667433,Basic,Bank transfer,Yes,Both,Yes,Tablet,29.82238244,81.54079711,4,Sci-Fi,2.090992616,1,Male,19,Yes,No,0
29,13.87871182,402.4826429,Standard,Electronic check,Yes,Both,No,Mobile,17.27867587,112.1260861,49,Comedy,1.48134108,1,Male,7,No,Yes,0
104,6.211326114,645.9779159,Standard,Mailed check,No,TV Shows,Yes,Mobile,11.06007426,57.52676007,31,Comedy,1.791459125,6,Female,3,Yes,No,0
55,17.71621491,974.3918203,Basic,Mailed check,No,TV Shows,No,Mobile,26.78669354,105.7587379,34,Action,3.216957618,1,Male,6,Yes,No,1
51,15.37702917,784.2284877,Standard,Mailed check,No,Both,Yes,TV,38.22833712,128.1739324,25,Comedy,2.506830788,0,Male,24,No,No,0
111,19.84900413,2203.239458,Standard,Credit card,Yes,TV Shows,Yes,Mobile,3.399932525,109.8403355,36,Action,1.036077243,1,Female,5,No,No,0
9,6.019963856,54.1796747,Standard,Electronic check,Yes,Both,No,Computer,20.59274342,133.6994793,19,Sci-Fi,4.639681876,3,Male,12,Yes,No,1
73,16.20842113,1183.214742,Basic,Bank transfer,No,Movies,Yes,Tablet,26.17048276,95.22409533,40,Comedy,4.55447683,6,Male,17,No,No,0
100,7.678377423,767.8377423,Standard,Electronic check,Yes,TV Shows,No,TV,22.44905371,21.86934368,41,Action,2.357603496,9,Male,23,Yes,Yes,0
80,5.786377815,462.9102252,Basic,Electronic check,No,TV Shows,Yes,Computer,6.457555313,41.81623819,49,Sci-Fi,1.764174185,9,Male,12,No,Yes,0
18,13.32091641,239.7764955,Basic,Electronic check,Yes,Movies,Yes,TV,26.22941267,74.09125025,37,Action,2.030634179,7,Female,12,No,Yes,0
90,5.656946822,509.125214,Premium,Mailed check,Yes,Both,Yes,Mobile,17.44701384,145.5780865,23,Action,3.743438365,1,Male,8,No,Yes,0
91,6.81776226,620.4163657,Basic,Electronic check,No,Both,Yes,Mobile,19.85720769,70.92036172,21,Sci-Fi,3.137786287,6,Female,22,Yes,No,0
85,8.059099204,685.0234323,Basic,Credit card,No,TV Shows,Yes,Mobile,13.02730302,74.56178818,13,Comedy,4.371617009,3,Male,22,No,Yes,0
59,16.34367933,964.2770805,Premium,Bank transfer,No,TV Shows,No,Tablet,19.20305978,47.70782592,29,Fantasy,3.329811354,1,Male,10,No,No,0
51,5.25134464,267.8185766,Standard,Electronic check,No,TV Shows,No,Mobile,30.5867075,63.04333791,43,Action,4.689928998,4,Male,6,No,Yes,0
9,6.874197648,61.86777883,Standard,Mailed check,No,Movies,No,TV,6.973710991,67.98291669,35,Comedy,1.890177601,3,Female,9,Yes,Yes,1
